,Date,Count-Crashes,Count-Fatalities,text_x,Low,High,Precipitation,snow,snowdepth,windgust,windspeed,cloudcover,conditions,description,Sum_Crashes,Sum_Fatalities,text_y
66,2016-03-06,0.0,0,...WIND ADVISORY REMAINS IN EFFECT UNTIL 6 PM MST THIS EVENING...  * AFFECTED AREA...THE SALT LAKE AND TOOELE VALLEYS...THE WEST    CENTRAL AND SOUTHWEST VALLEYS OF UTAH...THE GREAT SALT LAKE    DESERT AND MOUNTAINS.   * WINDS...SOUTHERLY WINDS OF 25 TO 35 MPH WITH GUSTS APPROACHING   55 MPH. WINDS WILL SHIFT TO THE NORTHWEST AND REMAIN STRONG   BEHIND A COLD FRONT CROSSING THE ADVISORY AREA THIS AFTERNOON.  * TIMING...SOUTHERLY WINDS ARE ON THE INCREASE ACROSS THE ADVISORY   AREA EARLY THIS MORNING. THESE WINDS WILL CONTINUE TO INCREASE   DURING THE MORNING...BECOMING QUITE STRONG AHEAD OF THE   APPROACHING COLD FRONT LATE THIS MORNING THROUGH THIS AFTERNOON.   STRONG NORTHWEST WINDS WILL EXIST IMMEDIATELY BEHIND THE COLD   FRONT...BEFORE DECREASING EARLY THIS EVENING.  * IMPACTS...TRAVEL ALONG WEST TO EAST ROUTES...INCLUDING BUT NOT    LIMITED TO INTERSTATE 80...HIGHWAYS 50 AND 6 AND STATE ROUTE    30 WILL BE IMPACTED BY STRONG AND SHIFTING CROSS WINDS. HIGH    PROFILE AND LIGHT WEIGHT VEHICLES WILL BE SUBJECT TO HAZARDOUS    TRAVEL CONDITIONS TONIGHT THROUGH SUNDAY. ,34.1,60.7,0.53,0.53,0.53,44.6,24.7,0.857,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,,,Partly cloudy throughout the day with snow.
67,2016-03-07,1.0,1,,34.0,48.7,0.03,0.32,0.85,0.0,9.1,0.563,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,,,Partly cloudy throughout the day with early morning snow.
68,2016-03-08,0.0,0,,31.9,51.9,0.0,0.0,0.28,25.3,9.4,0.313,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
69,2016-03-09,0.0,0,,39.7,51.9,0.04,0.0,0.0,0.0,12.3,0.8190000000000001,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,,,Partly cloudy throughout the day with rain clearing later.
70,2016-03-10,0.0,0,,40.9,66.7,0.0,0.0,0.0,0.0,18.0,0.662,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
71,2016-03-11,0.0,0,,50.9,65.0,0.0,0.0,0.0,33.3,26.2,0.7090000000000001,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
72,2016-03-12,0.0,0,,46.0,60.0,0.0,0.0,0.0,18.3,14.8,0.7879999999999999,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
73,2016-03-13,0.0,0,,42.1,60.0,0.0,0.0,0.0,24.2,14.8,0.7929999999999999,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
74,2016-03-14,0.0,0,,34.0,55.8,0.23,0.0,0.0,40.8,20.6,0.9209999999999999,"Rain, Overcast",Cloudy skies throughout the day with rain.,,,Cloudy skies throughout the day with rain.
75,2016-03-15,0.0,0,,33.9,40.7,0.0,0.0,0.0,0.0,10.9,0.9,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
76,2016-03-16,0.0,0,,30.8,51.0,0.0,0.0,0.0,21.9,10.3,0.6509999999999999,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
77,2016-03-17,0.0,0,,39.7,53.8,0.0,0.0,0.0,28.9,16.9,0.7240000000000001,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
78,2016-03-18,0.0,0,,30.7,48.6,0.0,0.0,0.0,0.0,14.5,0.578,Partially cloudy,Becoming cloudy in the afternoon.,,,Becoming cloudy in the afternoon.
79,2016-03-19,0.0,0,,30.8,56.8,0.0,0.0,0.0,26.4,9.0,0.33399999999999996,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
80,2016-03-20,1.0,1,,35.2,69.8,0.0,0.0,0.0,27.7,12.4,0.359,Partially cloudy,Becoming cloudy in the afternoon.,,,Becoming cloudy in the afternoon.
81,2016-03-21,0.0,0,,51.0,65.7,0.0,1.97,1.97,25.3,18.3,0.84,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
82,2016-03-22,0.0,0,,33.2,60.9,0.47,1.28,3.15,34.4,21.3,0.955,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,,,Cloudy skies throughout the day with a chance of snow throughout the day.
83,2016-03-23,0.0,0,,35.8,47.8,0.0,0.06,0.39,33.3,15.8,0.82,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
84,2016-03-24,0.0,0,,37.0,55.8,0.0,0.0,0.13,19.7,13.8,0.777,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
85,2016-03-25,0.0,0,,39.7,47.8,0.0,0.0,0.0,25.3,18.2,0.86,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
86,2016-03-26,0.0,0,,34.9,48.8,0.0,0.0,0.0,21.9,14.8,0.654,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
87,2016-03-27,1.0,1,,38.8,61.9,0.0,0.0,0.0,31.1,22.4,0.838,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
88,2016-03-28,0.0,0,,33.1,58.4,0.41,0.0,0.0,36.2,24.9,0.972,"Rain, Overcast",Cloudy skies throughout the day with rain.,,,Cloudy skies throughout the day with rain.
89,2016-03-29,0.0,0,,37.9,47.5,0.3,0.0,0.0,26.4,15.7,0.841,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,,,Partly cloudy throughout the day with early morning rain.
90,2016-03-30,0.0,0,,37.0,46.9,0.01,0.0,0.0,0.0,11.3,0.732,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,,,Partly cloudy throughout the day with afternoon rain.
91,2016-03-31,0.0,0,,38.0,51.1,0.07,0.0,0.0,29.8,13.3,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,,,Partly cloudy throughout the day with late afternoon rain.
92,2016-04-01,0.0,0,,35.0,56.8,0.0,0.0,0.0,23.0,12.7,0.44799999999999995,Partially cloudy,Becoming cloudy in the afternoon.,,,Becoming cloudy in the afternoon.
93,2016-04-02,0.0,0,,38.0,63.8,0.0,0.0,0.0,0.0,10.3,0.087,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
94,2016-04-03,0.0,0,,44.0,69.9,0.01,0.0,0.0,0.0,12.6,0.483,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,,,Partly cloudy throughout the day with afternoon rain.
95,2016-04-04,0.0,0,,48.7,68.9,0.0,0.0,0.0,27.7,19.3,0.608,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
96,2016-04-05,0.0,0,,42.8,55.0,0.0,0.0,0.0,26.4,21.5,0.441,Partially cloudy,Clearing in the afternoon.,,,Clearing in the afternoon.
97,2016-04-06,0.0,0,,37.9,62.7,0.0,0.0,0.0,0.0,11.1,0.218,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
98,2016-04-07,1.0,1,,42.9,69.0,0.0,0.0,0.0,0.0,12.5,0.331,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
99,2016-04-08,1.0,1,,48.0,77.9,0.0,0.0,0.0,33.4,10.4,0.7090000000000001,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
100,2016-04-09,1.0,1,,57.6,67.8,0.0,0.0,0.0,31.1,22.3,0.871,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
101,2016-04-10,0.0,0,,54.9,66.7,0.0,0.0,0.0,28.9,19.5,0.873,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
102,2016-04-11,1.0,1,,51.0,69.8,0.0,0.0,0.0,0.0,16.9,0.593,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
103,2016-04-12,0.0,0,,50.9,72.9,0.0,0.0,0.0,0.0,11.6,0.478,Partially cloudy,Clearing in the afternoon.,,,Clearing in the afternoon.
104,2016-04-13,0.0,0,,51.0,60.8,0.19,0.0,0.0,28.7,17.9,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,,,Partly cloudy throughout the day with a chance of rain throughout the day.
105,2016-04-14,0.0,0,,37.9,57.5,0.62,0.0,0.0,34.0,23.5,0.8390000000000001,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,,,Partly cloudy throughout the day with rain in the morning and afternoon.
106,2016-04-15,0.0,0,,35.0,52.9,0.07,0.0,0.0,33.3,20.5,0.693,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,,,Partly cloudy throughout the day with morning rain.
107,2016-04-16,0.0,0,,36.0,57.7,0.0,0.0,0.0,34.4,25.9,0.368,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
108,2016-04-17,0.0,0,,39.0,60.0,0.0,0.0,0.0,33.0,20.4,0.38,Partially cloudy,Becoming cloudy in the afternoon.,,,Becoming cloudy in the afternoon.
109,2016-04-18,0.0,0,,46.8,60.8,0.0,0.0,0.0,27.7,16.9,0.67,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
110,2016-04-19,1.0,1,,47.8,65.8,0.0,0.0,0.0,0.0,10.1,0.494,Partially cloudy,Clearing in the afternoon.,,,Clearing in the afternoon.
111,2016-04-20,0.0,0,,48.7,74.7,0.0,0.0,0.0,0.0,11.4,0.29600000000000004,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
112,2016-04-21,0.0,0,THE NATIONAL WEATHER SERVICE IN SALT LAKE CITY HAS ISSUED A WIND ADVISORY...WHICH IS IN EFFECT FROM NOON TO 10 PM MDT FRIDAY.  * AFFECTED AREA...THE GREAT SALT LAKE DESERT AND MOUNTAINS...WEST   CENTRAL UTAH...SOUTHWEST UTAH AND THE SALT LAKE AND TOOELE   VALLEYS.  * WINDS...SOUTHERLY WINDS 25 TO 35 MPH WITH FREQUENT GUSTS IN THE   45 TO 55 MPH RANGE. THE STRONGEST GUSTS ARE EXPECTED IN THE   WESTERN VALLEYS.  * TIMING...WINDS WILL INCREASE SIGNIFICANTLY FRIDAY AFTERNOON AND   REMAIN STRONG THROUGH FRIDAY EVENING. WINDS WILL GRADUALLY   DECREASE LATE FRIDAY EVENING INTO THE OVERNIGHT HOURS.  * IMPACTS...STRONG CROSS WINDS ARE EXPECTED TO EXIST ALONG   INTERSTATE 80 FROM SALT LAKE CITY TO WENDOVER...AS WELL AS OTHER   EAST TO WEST ORIENTED ROADS SUCH AS US 6 WEST OF I-15 AND   HIGHWAY 21. AREAS OF BLOWING DUST ARE EXPECTED ACROSS THE   WESTERN VALLEYS...WITH VISIBILITIES POTENTIALLY REDUCED TO UNDER   1 MILE AT TIMES FRIDAY AFTERNOON. AREAS MOST PRONE TO BLOWING   DUST ARE THE I-80 CORRIDOR IN WESTERN TOOELE COUNTY AND US 6   NEAR THE SEVIER LAKE BED.,54.0,81.8,0.0,0.0,0.0,25.3,16.9,0.7090000000000001,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
113,2016-04-22,0.0,0,...WIND ADVISORY REMAINS IN EFFECT UNTIL 10 PM MDT THIS EVENING...  * AFFECTED AREA...THE GREAT SALT LAKE DESERT AND MOUNTAINS...    WEST CENTRAL UTAH...SOUTHWEST UTAH AND THE SALT LAKE AND    TOOELE VALLEYS.   * WINDS...SOUTHERLY WINDS 25 TO 35 MPH WITH FREQUENT GUSTS IN   EXCESS OF 45 MPH. A COLD FRONT LATE TONIGHT WILL BRING A SHIFT   TO WEST OR NORTHWEST WINDS. WINDS WILL LIKELY NOT BE AS STRONG   AS TODAY...BUT WILL STILL BE QUITE BREEZY FOR SEVERAL HOURS AS   THE FRONT PASSES.  * TIMING...THE STRONGEST WINDS ARE EXPECTED THIS AFTERNOON...THEN   REMAINING STRONG THROUGH THIS EVENING. WINDS WILL SHIFT TO THE   WEST NORTHWEST AND GRADUALLY BEHIND A COLD FRONT LATE TONIGHT   THROUGH SATURDAY MORNING.  * IMPACTS...STRONG CROSS WINDS ARE EXPECTED TO EXIST ALONG   INTERSTATE 80 FROM SALT LAKE CITY TO WENDOVER...AS WELL AS OTHER   EAST TO WEST ORIENTED ROADS SUCH AS HIGHWAY 6 WEST OF   INTERSTATE 15 AND HIGHWAY 21. AREAS OF BLOWING DUST ARE EXPECTED   ACROSS THE WESTERN VALLEYS...WITH VISIBILITIES POTENTIALLY   REDUCED TO UNDER 1 MILE AT TIMES THIS AFTERNOON. AREAS MOST   PRONE TO BLOWING DUST ARE THE I-80 CORRIDOR IN WESTERN TOOELE   COUNTY AND US 6 NEAR THE SEVIER LAKE BED. WIND-SENSITIVE   OPERATIONS MAY ALSO BE IMPACTED.,60.8,79.8,0.0,0.0,0.0,45.5,28.5,0.862,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
114,2016-04-23,0.0,0,,44.8,71.9,0.21,0.0,0.0,49.4,28.5,0.9309999999999999,"Rain, Overcast",Cloudy skies throughout the day with rain.,,,Cloudy skies throughout the day with rain.
115,2016-04-24,0.0,0,,44.9,60.9,0.06,0.0,0.0,20.8,15.9,0.861,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,,,Partly cloudy throughout the day with early morning rain.
116,2016-04-25,0.0,0,,46.9,60.5,0.0,0.0,0.0,30.0,19.2,0.882,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
117,2016-04-26,0.0,0,,46.0,56.9,0.09,0.0,0.0,29.8,19.6,0.909,"Rain, Overcast",Cloudy skies throughout the day with rain.,,,Cloudy skies throughout the day with rain.
118,2016-04-27,0.0,0,,44.9,57.6,0.15,0.0,0.0,0.0,15.5,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,,,Partly cloudy throughout the day with rain.
119,2016-04-28,0.0,0,,46.8,56.6,0.05,0.0,0.0,38.0,15.2,0.892,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,,,Partly cloudy throughout the day with rain in the morning and afternoon.
120,2016-04-29,0.0,0,,43.0,56.8,0.0,0.0,0.0,30.0,10.2,0.815,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
121,2016-04-30,0.0,0,...WIND ADVISORY IN EFFECT FROM 9 PM THIS EVENING TO 3 PM MDT SUNDAY...  THE NATIONAL WEATHER SERVICE IN SALT LAKE CITY HAS ISSUED A WIND ADVISORY...WHICH IS IN EFFECT FROM 9 PM THIS EVENING TO 3 PM MDT SUNDAY.  * AFFECTED AREA...THE EASTERN SALT LAKE VALLEY FROM PARLEYS CANYON   NORTHWARD TO THE UNIVERSITY OF UTAH AND THE AVENUES...AND UTAH   VALLEY NEAR PROVO CANYON.   * WINDS...SUSTAINED EAST WINDS BETWEEN 25 AND 35 MPH WITH GUSTS   IN EXCESS OF 50 MPH.  * TIMING...WINDS WILL INCREASE THIS EVENING...WITH THE STRONGEST   GUSTS OCCURRING LATE TONIGHT THROUGH MID MORNING SUNDAY BEFORE   DIMINISHING SUNDAY AFTERNOON.   * IMPACTS...UNSECURED LIGHT WEIGHT ITEMS WILL BE EASILY DISPLACED   IN STRONG WIND GUSTS...INCLUDING TRAMPOLINES AND LAWN   FURNITURE. SUDDEN STRONG WIND GUSTS WILL CREATE HAZARDOUS TRAVEL   CONDITIONS FOR HIGH PROFILE AND LIGHT WEIGHT   VEHICLES...ESPECIALLY IF THESE GUSTS ARE ENCOUNTERED AS CROSS   WINDS. WIND SENSITIVE OPERATIONS WILL BE AFFECTED.,44.0,61.8,0.0,0.0,0.0,36.9,18.3,0.779,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
122,2016-05-01,0.0,0,...WIND ADVISORY REMAINS IN EFFECT UNTIL 3 PM MDT THIS AFTERNOON...  * AFFECTED AREA...THE EASTERN SALT LAKE VALLEY FROM PARLEYS    CANYON NORTHWARD TO THE UNIVERSITY OF UTAH AND THE AVENUES...   THE UTAH VALLEY FROM THE SALT LAKE COUNTY LINE SOUTH TO NEAR    PROVO CANYON...AND THE CACHE VALLEY.  * WINDS...SUSTAINED EAST WINDS BETWEEN 25 AND 35 MPH WITH GUSTS IN   EXCESS OF 45 MPH...WITH THE STRONGEST WINDS OCCURRING NEAR   CANYONS.  * TIMING...GUSTY WINDS WILL CONTINUE THROUGH MID MORNING BEFORE   DIMINISHING LATE THIS MORNING THROUGH THIS AFTERNOON.  * IMPACTS...UNSECURED LIGHT WEIGHT ITEMS WILL BE EASILY DISPLACED   IN STRONG WIND GUSTS...INCLUDING TRAMPOLINES AND LAWN FURNITURE.   SUDDEN STRONG WIND GUSTS WILL CREATE HAZARDOUS TRAVEL CONDITIONS   FOR HIGH PROFILE AND LIGHT WEIGHT VEHICLES... ESPECIALLY IF   THESE GUSTS ARE ENCOUNTERED AS CROSS WINDS. WIND SENSITIVE   OPERATIONS WILL BE AFFECTED.,48.5,63.8,0.03,0.0,0.0,33.4,22.9,0.6559999999999999,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,,,Partly cloudy throughout the day with early morning rain.
123,2016-05-02,0.0,0,,43.1,68.9,0.0,0.0,0.0,30.0,15.7,0.348,Partially cloudy,Clearing in the afternoon.,,,Clearing in the afternoon.
124,2016-05-03,0.0,0,,46.9,73.0,0.0,0.0,0.0,28.9,11.2,0.14300000000000002,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
125,2016-05-04,0.0,0,,53.7,81.8,0.0,0.0,0.0,31.1,22.3,0.602,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
126,2016-05-05,1.0,1,,63.7,82.8,0.0,0.0,0.0,27.7,20.1,0.8340000000000001,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
127,2016-05-06,0.0,0,,53.8,71.5,0.09,0.0,0.0,40.3,23.7,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,,,Partly cloudy throughout the day with rain.
128,2016-05-07,0.0,0,,46.1,60.9,0.16,0.0,0.0,26.4,13.9,0.758,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,,,Partly cloudy throughout the day with rain.
129,2016-05-08,0.0,0,,49.8,55.0,0.25,0.0,0.0,0.0,11.4,0.948,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,,,Cloudy skies throughout the day with rain in the morning and afternoon.
130,2016-05-09,1.0,1,,51.0,66.7,0.39,0.0,0.0,34.4,23.9,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,,,Partly cloudy throughout the day with a chance of rain throughout the day.
131,2016-05-10,0.0,0,,42.8,58.8,0.0,0.0,0.0,31.1,13.6,0.523,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
132,2016-05-11,1.0,1,,41.9,61.8,0.01,0.0,0.0,27.7,11.3,0.272,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,,,Partly cloudy throughout the day with early morning rain.
133,2016-05-12,0.0,0,,43.8,76.7,0.0,0.0,0.0,20.8,11.1,0.327,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
134,2016-05-13,1.0,1,,53.9,84.5,0.0,0.0,0.0,18.3,13.8,0.599,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
135,2016-05-14,0.0,0,,59.9,86.9,0.0,0.0,0.0,32.3,22.6,0.575,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
136,2016-05-15,0.0,0,,57.7,71.7,0.0,0.0,0.0,37.5,22.6,0.8909999999999999,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
137,2016-05-16,0.0,0,,51.0,64.9,0.01,0.0,0.0,28.9,14.7,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,,,Partly cloudy throughout the day with afternoon rain.
138,2016-05-17,0.0,0,,54.9,68.9,0.0,0.0,0.0,34.0,16.0,0.713,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
139,2016-05-18,1.0,1,THE NATIONAL WEATHER SERVICE IN SALT LAKE CITY HAS ISSUED A HIGH WIND WATCH...WHICH IS IN EFFECT FROM FRIDAY AFTERNOON THROUGH FRIDAY EVENING.  * AFFECTED AREA...THE SALT LAKE AND TOOELE VALLEYS...THE GREAT   SALT LAKE DESERT...THE SANPETE AND SEVIER VALLEYS...THE SAN   RAFAEL SWELL AND LAKE POWELL AREAS...AS WELL AS WEST   CENTRAL...SOUTHWEST AND SOUTH CENTRAL UTAH.  * WINDS...SOUTH TO SOUTHWEST 30 TO 40 MPH WITH GUSTS IN EXCESS OF   60 MPH.   * TIMING...DEVELOPING MIDDAY FRIDAY AND CONTINUING THROUGH FRIDAY   EVENING.   * IMPACTS...STRONG CROSS WINDS WILL RESULT IN HAZARDOUS TRAVEL   CONDITIONS FOR HIGH PROFILE AND LIGHT WEIGHT VEHICLES ALONG ALL   EAST-WEST ORIENTED ROADWAYS INCLUDING INTERSTATES 70 AND 80.   AREAS OF BLOWING DUST WILL SIGNIFICANTLY RESTRICT VISIBILITY.   UNSECURED LIGHT WEIGHT ITEMS MAY BE DISPLACED IN SUDDEN STRONG   WIND GUSTS...INCLUDING TRAMPOLINES AND LAWN FURNITURE. WIND   SENSITIVE OPERATIONS WILL BE AFFECTED. ,50.9,74.7,0.0,0.0,0.0,24.2,13.6,0.36700000000000005,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
140,2016-05-19,1.0,1,THE NATIONAL WEATHER SERVICE IN SALT LAKE CITY HAS ISSUED A HIGH WIND WARNING...WHICH IS IN EFFECT FROM NOON TO 10 PM MDT FRIDAY. THE HIGH WIND WATCH IS NO LONGER IN EFFECT.  * AFFECTED AREA...THE SALT LAKE AND TOOELE VALLEYS...THE GREAT   SALT LAKE DESERT...WEST CENTRAL AND SOUTHWEST UTAH.  * WINDS...SOUTH TO SOUTHWEST 30 TO 40 MPH WITH GUSTS IN EXCESS    OF 60 MPH.  * TIMING...DEVELOPING LATE FRIDAY MORNING AND CONTINUING THROUGH   FRIDAY EVENING.  * IMPACTS...STRONG CROSS WINDS WILL RESULT IN HAZARDOUS TRAVEL   CONDITIONS FOR HIGH PROFILE AND LIGHT WEIGHT VEHICLES ALONG ALL   EAST-WEST ORIENTED ROADWAYS INTERSTATE 80 AND US-50. AREAS OF   BLOWING DUST WILL SIGNIFICANTLY RESTRICT VISIBILITY. ROUGH   WATERS WILL DEVELOP ON THE GREAT SALT LAKE. UNSECURED LIGHT   WEIGHT ITEMS MAY BE DISPLACED IN SUDDEN STRONG WIND   GUSTS...INCLUDING TRAMPOLINES AND LAWN FURNITURE. WIND SENSITIVE   OPERATIONS WILL BE AFFECTED.,55.8,81.9,0.15,0.0,0.0,39.5,27.1,0.6559999999999999,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,,,Partly cloudy throughout the day with late afternoon rain.
141,2016-05-20,0.0,0,...HIGH WIND WARNING REMAINS IN EFFECT FROM NOON TODAY TO 10 PM MDT THIS EVENING...  * AFFECTED AREA...THE SALT LAKE AND TOOELE VALLEYS...THE GREAT    SALT LAKE DESERT...WEST CENTRAL AND SOUTHWEST UTAH.  * WINDS...SOUTH TO SOUTHWEST 30 TO 40 MPH WITH GUSTS IN EXCESS    OF 60 MPH.  * TIMING...DEVELOPING ACROSS SOUTHWEST AND WEST CENTRAL UTAH BY   MID MORNING AND SPREADING NORTH TO COVER ALL AREAS BY LATE THIS   MORNING. WINDS WILL CONTINUE INTO THIS EVENING THEN DIMINISH.  * IMPACTS...STRONG CROSS WINDS WILL RESULT IN HAZARDOUS TRAVEL   CONDITIONS FOR HIGH PROFILE AND LIGHT WEIGHT VEHICLES ALONG ALL   EAST-WEST ORIENTED ROADWAYS INCLUDING INTERSTATE 80 AND US-50.   AREAS OF BLOWING DUST WILL SIGNIFICANTLY RESTRICT VISIBILITY.   ROUGH WATERS WILL DEVELOP ON THE GREAT SALT LAKE. UNSECURED   LIGHT WEIGHT ITEMS MAY BE DISPLACED IN SUDDEN STRONG WIND   GUSTS...INCLUDING TRAMPOLINES AND LAWN FURNITURE.,55.5,77.9,0.09,0.0,0.0,48.1,33.0,0.932,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,,,Cloudy skies throughout the day with early morning rain.
142,2016-05-21,0.0,0,,48.8,70.8,0.4,0.0,0.0,33.9,21.4,0.7829999999999999,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,,,Partly cloudy throughout the day with rain in the morning and afternoon.
143,2016-05-22,0.0,0,,46.9,60.0,0.02,0.0,0.0,33.3,17.7,0.6759999999999999,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,,,Partly cloudy throughout the day with afternoon rain.
144,2016-05-23,0.0,0,,44.7,68.9,0.0,0.0,0.0,0.0,13.4,0.703,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
145,2016-05-24,0.0,0,,52.0,70.7,0.01,0.0,0.0,32.1,25.8,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,,,Partly cloudy throughout the day with afternoon rain.
146,2016-05-25,0.0,0,,51.8,66.6,0.0,0.0,0.0,0.0,13.5,0.715,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
147,2016-05-26,0.0,0,,48.6,70.9,0.0,0.0,0.0,23.0,14.5,0.382,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
148,2016-05-27,0.0,0,,53.6,71.7,0.01,0.0,0.0,23.0,13.6,0.617,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,,,Partly cloudy throughout the day with late afternoon rain.
149,2016-05-28,0.0,0,,53.6,74.6,0.0,0.0,0.0,17.2,14.7,0.507,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
150,2016-05-29,0.0,0,,56.6,78.8,0.0,0.0,0.0,35.5,20.2,0.745,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
151,2016-05-30,0.0,0,,55.9,77.9,0.02,0.0,0.0,33.2,23.8,0.621,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,,,Partly cloudy throughout the day with early morning rain.
