Date,text
Oct 1 2018,...FLASH FLOOD WATCH REMAINS IN EFFECT THROUGH LATE TUESDAY NIGHT...  The Flash Flood Watch continues for  * Southern Utah along with the San Rafael Swell.  * Through late Tuesday night  * Moisture will surge north across Utah today in advance of   Tropical Storm Rosa  allowing for scattered to numerous showers   and thunderstorms which will be heavy at times.   * Flash flooding is possible near burn scars  slot canyons     normally dry washes  steep terrain and urban areas with poor    drainage. Streams and rivers will be running fast and high by    mid week. Travel may be impacted by mid week due to debris    flows from burn scars and many unpaved surfaces may not be    passable due to muddy conditions. Those planning to be    outdoors next week should keep an eye on the weather forecast    and make contingency plans.   PRECAUTIONARY/PREPAREDNESS ACTIONS...  A Flash Flood Watch means that conditions may develop that lead to flash flooding. Flash flooding is a VERY DANGEROUS SITUATION.  You should monitor later forecasts and be prepared to take action should Flash Flood Warnings be issued.
Oct 2 2018,...FLASH FLOOD WATCH REMAINS IN EFFECT THROUGH LATE TONIGHT...  The Flash Flood Watch continues for  * Southern Utah along with the San Rafael Swell.  * Through late tonight  * Moisture will surge north across Utah today in advance of    Tropical Storm Rosa  allowing for scattered to numerous    showers and thunderstorms which will be heavy at times.   * Flash flooding is possible near burn scars  slot canyons     normally dry washes  steep terrain and urban areas with poor    drainage. Streams and rivers will be running fast and high by    mid week. Travel may be impacted by mid week due to debris    flows from burn scars and many unpaved surfaces may not be    passable due to muddy conditions. Those planning to be    outdoors next week should keep an eye on the weather forecast    and make contingency plans. 
Oct 12 2018,...HARD FREEZE WATCH IN EFFECT FROM LATE SUNDAY NIGHT THROUGH MONDAY MORNING...  The National Weather Service in Salt Lake City has issued a Hard Freeze Watch  which is in effect from late Sunday night through Monday morning.  * AFFECTED AREA...Northern and southern Wasatch Front  Western   Uinta Basin  San Rafael Swell and Sanpete/Sevier Valleys.  * TEMPERATURES...As low as 28 degrees along the Wasatch Front  and   low to mid 20s elsewhere.  * TIMING...The coldest temperatures are expected near sunrise   Monday morning.  * IMPACTS...Hard freeze conditions may damage or kill sensitive   vegetation.
Oct 13 2018,...HARD FREEZE WARNING IN EFFECT FROM MIDNIGHT SUNDAY NIGHT TO 9 AM MDT MONDAY...  The National Weather Service in Salt Lake City has issued a Hard Freeze Warning  which is in effect from midnight Sunday night to 9 AM MDT Monday. The Hard Freeze Watch is no longer in effect.  * AFFECTED AREA...Northern and southern Wasatch Front  western    Uinta Basin  San Rafael Swell  and Sanpete/Sevier Valleys.  * TEMPERATURES...As low as 25 degrees along the Wasatch Front and   low to mid 20s elsewhere.  * TIMING...The coldest temperatures will occur near sunrise    Monday morning.  * IMPACTS...Hard freeze conditions may damage or kill sensitive    vegetation.
Oct 14 2018,...HARD FREEZE WARNING REMAINS IN EFFECT FROM MIDNIGHT TONIGHT TO 9 AM MDT MONDAY...  * AFFECTED AREA...The Wasatch Front  western Uinta Basin  Castle    Country  the San Rafael Swell  the Sanpete and Sevier Valleys     along with west central and southwest Utah.  * TEMPERATURES...As low as 25 degrees along the Wasatch Front    and low to mid 20s elsewhere.  * TIMING...The coldest temperatures will occur near sunrise    Monday morning.  * IMPACTS...Hard freeze conditions may damage or kill sensitive    vegetation.
Oct 15 2018,...HARD FREEZE WARNING REMAINS IN EFFECT UNTIL 9 AM MDT THIS MORNING...  * AFFECTED AREA...The Wasatch Front  western Uinta Basin  Castle    Country  the San Rafael Swell  the Sanpete and Sevier Valleys     along with west central and southwest Utah.  * TEMPERATURES...As low as 25 degrees along the Wasatch Front    and low to mid 20s elsewhere.  * TIMING...The coldest temperatures will occur near sunrise this    morning.  * IMPACTS...Hard freeze conditions may damage or kill sensitive    vegetation.
Nov 23 2018,...WINTER WEATHER ADVISORY IN EFFECT FROM 5 AM TO NOON MST SATURDAY FOR THE BENCHES...  * WHAT...Snow expected for the benches. Total snow accumulations   of 1 to 3 inches expected  with locally higher amounts    possible. Winds gusting as high as 45 mph.  * WHERE...The benches of the Northern Wasatch Front and Salt Lake   and Tooele Valleys.  * WHEN...From 5 AM to noon MST Saturday.  * ADDITIONAL DETAILS...Plan on slippery road conditions. Gusty   winds will produce poor blowing snow and poor visibility.
Nov 24 2018,...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL NOON MST TODAY...  * WHAT...Snow. Additional snow accumulations of up to one inch.   Late morning winds gusting as high as 35 mph.  * WHERE...Salt Lake and Tooele Valleys and Northern Wasatch    Front.  * WHEN...Until noon MST today.  * ADDITIONAL DETAILS...Plan on slippery road conditions. 
Nov 24 2018,...WINTER WEATHER ADVISORY WILL EXPIRE AT NOON MST TODAY FOR THE BENCHES...  Lingering snow showers through the afternoon could produce around 1 inch of additional accumulation  mainly in Weber  Davis  and  Salt Lake counties. Snow showers will end by early this evening.   $$
Nov 29 2018,The National Weather Service in Salt Lake City has issued a Dense Fog Advisory  which is in effect until 10 AM MST this morning.  * AFFECTED AREA...The West Desert  Salt Lake and Tooele Valleys    Northern Wasatch Front  northern Wasatch Valleys  and the Cache   Valley.  * VISIBILITIES...Less than a quarter mile.  * TIMING...Through mid morning.  * IMPACTS...Thick fog will hamper travel on I-80 from the West   Desert to the Salt Lake Airport and again near the Wyoming   border  The Legacy Parkway  I-84 north of Tremonton and the   Cache valley. Motorists should travel with caution  driving slow   and increasing following distance.
Dec 1 2018,...WINTER WEATHER ADVISORY IN EFFECT FROM 9 PM THIS EVENING TO 11 AM MST SUNDAY...  * WHAT...Snow expected. Total snow accumulations of 1 to 4 inches   expected.  * WHERE...Salt Lake and Tooele Valleys  Southern Wasatch Front    and Great Salt Lake Desert and Mountains.  * WHEN...From 9 PM this evening to 11 AM MST Sunday.  * ADDITIONAL DETAILS...Plan on snow covered and slippery road   conditions  including along Interstates 15 and 80.
Dec 2 2018,...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 11 AM MST THIS MORNING...  * WHAT...Snow. Additional snow accumulations of up to two inches.  * WHERE...Great Salt Lake Desert and Mountains  Southern Wasatch    Front and Salt Lake and Tooele Valleys.  * WHEN...Until 11 AM MST this morning.  * ADDITIONAL DETAILS...Plan on slippery and snow packed road    conditions.
Dec 11 2018,...WINTER WEATHER ADVISORY IN EFFECT FROM 7 AM TO 9 PM MST WEDNESDAY...  * WHAT...Snow expected. Total snow accumulations of 1 to 4 inches   with amounts approaching 6 inches in eastern Salt Lake and   northern Utah counties expected.   * WHERE...Salt Lake and Tooele Valleys and Southern Wasatch    Front.  * WHEN...From 7 AM to 9 PM MST Wednesday.  * ADDITIONAL DETAILS...Plan on snow packed and slippery road   conditions. The hazardous conditions could impact the late   morning and evening commutes.
Dec 12 2018,...WINTER WEATHER ADVISORY REMAINS IN EFFECT FROM 7 AM THIS MORNING TO 9 PM MST THIS EVENING...  * WHAT...Snow expected. Total snow accumulations of 1 to 4 inches   expected with locally higher amounts possible. Winds gusting as   high as 40 mph.  * WHERE...Southern Wasatch Front and Salt Lake and Tooele    Valleys.  * WHEN...From 7 AM to 9 PM MST today.  * ADDITIONAL DETAILS...Plan on snow packed and slippery road    conditions. The hazardous conditions could impact the late    morning and evening commutes.
Dec 25 2018,...WINTER WEATHER ADVISORY IN EFFECT UNTIL 8 AM MST WEDNESDAY...  * WHAT...Snow. Additional snow accumulations of 2 to 5 inches    with snowfall rates over 1 inch per hour at times.  * WHERE...Northern Wasatch Front and Salt Lake and Tooele    Valleys.  * WHEN...Until 8 AM MST Wednesday.  * ADDITIONAL DETAILS...Plan on slippery road conditions and poor   visibility. The hazardous conditions could impact the early part   of the morning commute.
Dec 26 2018,...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 8 AM MST THIS MORNING...  * WHAT...Snow. Additional snow accumulations around 1 inch through   early this morning.  * WHERE...Salt Lake and Tooele Valleys and Northern Wasatch    Front.  * WHEN...Until 8 AM MST this morning.  * ADDITIONAL DETAILS...Plan on slippery road conditions. The   hazardous conditions will impact the morning commute.
Dec 27 2018,...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 10 PM MST THIS EVENING...  * WHAT...Snow expected. Total snow accumulations of 1 to 3    inches expected.  * WHERE...Wasatch Mountain Valleys  Southern Wasatch Front and    Salt Lake and Tooele Valleys.  * WHEN...Until 10 PM MST this evening.  * ADDITIONAL DETAILS...Plan on slippery road conditions. The   hazardous conditions could impact the evening commute.
Dec 29 2018,...WINTER WEATHER ADVISORY IN EFFECT FROM 2 PM SUNDAY TO 9 AM MST MONDAY...  * WHAT...Snow expected. Total snow accumulations of 1 to 3 inches   in the valleys and 3 to 6 inches in the mountains with locally   higher amounts possible.   * WHERE...Portions of central and northern Utah.  * WHEN...Snow  heavy at times  developing mid to late Sunday   afternoon along a cold front  and continuing into Sunday evening   before tapering off. Icy travel conditions will likely continue   into the morning hours Monday.  * ADDITIONAL DETAILS...Accumulating snow will impact travel across   the area including I-15 from the Wasatch Front south into west   central Utah  as well as I-80 across northern Utah including   Parleys Canyon.
Dec 30 2018,...WINTER WEATHER ADVISORY REMAINS IN EFFECT FROM 2 PM THIS AFTERNOON TO 9 AM MST MONDAY...  * WHAT...Snow expected. Total snow accumulations of 1 to 3 inches   in the valleys and 4 to 8 inches in the mountains with locally    higher amounts possible.  * WHERE...Portions of central and northern Utah.  * WHEN...Snow  heavy at times  developing mid to late Sunday    afternoon  and continuing into Sunday evening before tapering    off. Icy travel conditions will likely continue into the    morning hours Monday.  * ADDITIONAL DETAILS...Accumulating snow will impact travel    across the area including I-15 from the Wasatch Front south    into west central Utah  as well as I-80 across northern Utah    including Parleys Canyon.
Dec 31 2018,...WINTER WEATHER ADVISORY NOW IN EFFECT UNTIL 11 AM MST THIS MORNING...  * WHAT...Snow. Additional snow accumulations of up to two inches.  * WHERE...West Central Utah and Central Mountains.  * WHEN...Until 11 AM MST this morning.  * ADDITIONAL DETAILS...Plan on slippery road conditions.  PRECAUTIONARY/PREPAREDNESS ACTIONS...
Dec 17 2020,...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 3 AM MST FRIDAY...  * WHAT...Snow. Additional snow accumulations of up to 1 inch.  * WHERE...Great Salt Lake Desert and Mountains  Salt Lake and    Tooele Valleys  Northern Wasatch Front and Cache Valley/Utah    Portion.  * WHEN...Until 3 AM MST Friday.  * IMPACTS...Plan on slippery road conditions.
Dec 16 2020,...WINTER WEATHER ADVISORY IN EFFECT FROM 11 AM THURSDAY TO 3 AM MST FRIDAY...  * WHAT...Snow expected. Total snow accumulations of 1 to 4 inches   with locally higher amounts benches.  * WHERE...Cache Valley/Utah Portion  Northern Wasatch Front  Salt   Lake and Tooele Valleys and Great Salt Lake Desert and   Mountains  particularly along the I-84 corridor near Snowville.  * WHEN...From 11 AM Thursday to 3 AM MST Friday.  * IMPACTS...Winter driving conditions are expected from Thursday   afternoon into Friday morning. The Thursday evening commute may   be impacted by accumulating snow.
Dec 14 2020,...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 9 PM MST THIS EVENING...  * WHAT...Snow expected. Total snow accumulations of 1 to 3    inches with locally higher amounts possible.  * WHERE...The Wasatch Front  Wasatch Back  and Cache Valley.  * WHEN...Until 9 PM MST Monday.  * IMPACTS...Plan on slippery road conditions during periods of   heavier snow shower activity.  * ADDITIONAL DETAILS...Winter driving conditions can be expected   across the area this morning. Allow extra time when traveling.
Dec 13 2020,...WINTER WEATHER ADVISORY REMAINS IN EFFECT FROM 11 PM THIS EVENING TO 9 PM MST MONDAY...  * WHAT...Snow expected. Total snow accumulations of 1 to 4    inches.  * WHERE...Wasatch Mountain Valleys  Southern Wasatch Front  Salt    Lake and Tooele Valleys  Northern Wasatch Front and Cache    Valley/Utah Portion.  * WHEN...From 11 PM this evening to 9 PM MST Monday.  * IMPACTS...Plan on slippery road conditions. The hazardous    conditions could impact the morning or evening commute.  * ADDITIONAL DETAILS...Travel impacts will begin along the   northern Wasatch Front early Monday  then spread south over the   remainder of the area during the morning commute. Snow showers    during the afternoon could also affect the afternoon commute.
Nov 9 2020,...WINTER WEATHER ADVISORY NOW IN EFFECT UNTIL 3 PM MST THIS AFTERNOON...  * WHAT...Snow. Additional snow accumulations of 1 to 4 inches.  * WHERE...Southern Mountains.  * WHEN...Until 3 PM MST this afternoon.  * IMPACTS...Travel could be difficult across mountain routes.
Nov 8 2020,...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 11 AM MST MONDAY...  * WHAT...Snow. New accumulation 1 to 4 inches  mainly Tooele and   western Salt Lake Valleys.   * WHERE...Northern Wasatch Front from Ogden southward and Salt    Lake and Tooele Valleys.  * WHEN...Until 11 AM MST Monday.  * IMPACTS...Periods of snow will cause roadways to temporarily    become snow covered  especially overpasses and all surfaces    during the nighttime hours. Plan on slippery road conditions.  * ADDITIONAL DETAILS...Snow will decrease for a time this    evening into early morning then increase south and southeast    of the Great Salt Lake Monday morning just in time for the    commute. Snow will end or diminish greatly north of Bountiful    after midnight.
Oct 25 2020,...WIND ADVISORY IN EFFECT FROM 6 PM THIS EVENING TO NOON MDT MONDAY...  * WHAT...Northeast winds 20 to 30 mph with gusts near 50 mph   expected.   * WHERE...Northern Wasatch Front and Salt Lake Valleys    specifically near canyon mouths  * WHEN...From 6 PM this evening to noon MDT Monday.  * IMPACTS...Gusty winds could blow around unsecured objects. A    few power outages are possible.  * ADDITIONAL DETAILS...A Wind Advisory means that sustained wind    speeds of at least 31 mph or gusts of 45 mph are expected.    Motorists in the advisory area should be prepared for sudden    gusty cross winds which can make driving    difficult.
Aug 26 2020,...SIGNIFICANT WEATHER ADVISORY FOR NORTH CENTRAL SALT LAKE AND SOUTHEASTERN DAVIS COUNTIES UNTIL MIDNIGHT MDT...  At 1128 PM MDT  National Weather Service Doppler radar indicated showers capable of producing gusty winds over Salt Lake City International Airport  or near Salt Lake City...moving northeast at 30 mph.  Wind gusts of 40 to 55 mph are possible.
Aug 24 2020,At 818 PM MDT  National Weather Service Doppler radar indicated showers capable of producing gusty winds along a line extending from near Howell to 10 miles west of Hooper to 12 miles east of Delle... and moving east at 40 mph.  Wind gusts of over 40 mph are possible  and will increase suddenly  well ahead of any rain.  Expect generally little to no rainfall  with only isolated brief  heavy rain possible.
Aug 19 2020,...SIGNIFICANT WEATHER ADVISORY FOR SOUTHWESTERN WEBER...SOUTH CENTRAL BOX ELDER...WESTERN SALT LAKE...WESTERN DAVIS...NORTHWESTERN UTAH AND NORTHEASTERN TOOELE COUNTIES UNTIL 800 PM MDT...  At 709 PM MDT  National Weather Service Doppler radar indicated  strong thunderstorm outflow winds along a line extending from 9  miles east of Utah Test and Training Range North to near Delle to 10  miles southwest of Tooele Army Depot...and moving northeast at 50  mph.  Wind gusts up to 50 mph will be possible.
Aug 18 2020,...EXCESSIVE HEAT WARNING REMAINS IN EFFECT UNTIL MIDNIGHT MDT WEDNESDAY NIGHT...  * WHAT...Dangerously hot conditions with temperatures up to 103.  * WHERE...Portions of central  northern and southern Utah.  * WHEN...Until midnight MDT Wednesday night.  * IMPACTS...Extreme heat will significantly increase the    potential for heat related illnesses  particularly for those    working or participating in outdoor activities.  * ADDITIONAL DETAILS...This will be a prolonged heat event with    above normal temperatures extending through the upcoming    weekend.
Aug 17 2020,...EXCESSIVE HEAT WARNING REMAINS IN EFFECT UNTIL MIDNIGHT MDT WEDNESDAY NIGHT...  * WHAT...Dangerously hot conditions with temperatures up to 103.  * WHERE...Portions of central  northern and southern Utah.  * WHEN...Until midnight MDT Wednesday night.  * IMPACTS...Extreme heat will significantly increase the    potential for heat related illnesses  particularly for those    working or participating in outdoor activities.  * ADDITIONAL DETAILS...This will be a prolonged heat event with   above normal temperatures extending through the upcoming    weekend. 
Aug 16 2020,...EXCESSIVE HEAT WARNING REMAINS IN EFFECT UNTIL MIDNIGHT MDT WEDNESDAY NIGHT...  * WHAT...Dangerously hot conditions with temperatures in the 100   to 105 range each afternoon.  * WHERE...Portions of central  northern and southern Utah.  * WHEN...Until midnight MDT Wednesday night.  * IMPACTS...Extreme heat will significantly increase the    potential for heat related illnesses  particularly for those    working or participating in outdoor activities.  * ADDITIONAL DETAILS...This will be a prolonged heat event  and    there is potential for above normal temperatures to extend    into late next week and beyond.
Aug 15 2020,...EXCESSIVE HEAT WARNING REMAINS IN EFFECT FROM NOON SUNDAY TO MIDNIGHT MDT WEDNESDAY NIGHT...  * WHAT...Dangerously hot conditions with temperatures up to 105    expected.  * WHERE...Portions of central  northern and southern Utah.  * WHEN...From noon Sunday to midnight MDT Wednesday night.  * IMPACTS...Extreme heat will significantly increase the    potential for heat related illnesses  particularly for those    working or participating in outdoor activities.  * ADDITIONAL DETAILS...This will be a prolonged heat event  and    there is potential for above normal temperatures to extend    into late next week and beyond.
Aug 14 2020,...EXCESSIVE HEAT WARNING IN EFFECT FROM NOON SUNDAY TO MIDNIGHT MDT WEDNESDAY NIGHT...  * WHAT...Dangerously hot conditions with multiple days of high   temperatures 100 to 105 expected.  * WHERE...Portions of central  northern and southern Utah.  * WHEN...From noon Sunday to midnight MDT Wednesday night.  * IMPACTS...Extreme heat will significantly increase the    potential for heat related illnesses  particularly for those    working or participating in outdoor activities.  * ADDITIONAL DETAILS...This will be a prolonged heat event  and   there is potential for above normal temperatures to extend    into late next week and beyond.
Aug 13 2020,...EXCESSIVE HEAT WATCH IN EFFECT FROM SUNDAY AFTERNOON THROUGH WEDNESDAY EVENING...  * WHAT...Dangerously hot conditions with temperatures up to 105    possible.  * WHERE...Portions of central  northern and southern Utah.  * WHEN...From Sunday afternoon through Wednesday evening.  * IMPACTS...Extreme heat will significantly increase the    potential for heat related illnesses  particularly for those    working or participating in outdoor activities.  * ADDITIONAL DETAILS...This will be a prolonged heat event  and    there is potential for above normal temperatures to extend well    into late next week and beyond.
Aug 3 2020,...HEAT ADVISORY WILL EXPIRE AT 9 PM MDT THIS EVENING...  Temperatures will trend a few degrees cooler tomorrow and for the rest of the week. While still hot  temperatures are not expected  to deviate significantly from normals for this time of year. 
Aug 2 2020,...HEAT ADVISORY NOW IN EFFECT UNTIL 9 PM MDT MONDAY...  * WHAT...Max temperatures between 99 to 105.  * WHERE...Castle Country  San Rafael Swell  Sanpete/Sevier    Valleys  West Central Utah  Southwest Utah  Great Salt Lake    Desert and Mountains  Southern Wasatch Front and Salt Lake and    Tooele Valleys.  * WHEN...Until 9 PM MDT Monday.  * IMPACTS...Heat-related illnesses could result from prolonged   exposure to hot temperatures.
Aug 1 2020,...HEAT ADVISORY REMAINS IN EFFECT UNTIL 9 PM MDT SUNDAY...  * WHAT...Temperatures between 100 and 109.  * WHERE...Valleys of northern  western  and eastern Utah.  * WHEN...Until 9 PM MDT Sunday.  * IMPACTS...Hot temperatures may cause heat illnesses to occur.
Jul 31 2020,...HEAT ADVISORY REMAINS IN EFFECT UNTIL 9 PM MDT SUNDAY...  * WHAT...Record-threatening temperatures of around 100 to 108.  * WHERE...San Rafael Swell  West Central Utah  Southwest Utah     Great Salt Lake Desert and Mountains  Southern Wasatch Front     Salt Lake and Tooele Valleys and Northern Wasatch Front.  * WHEN...Until 9 PM MDT Sunday.  * IMPACTS...Hot temperatures will significantly increase the    potential for heat related illnesses  particularly for those    working or participating in outdoor activities.  * ADDITIONAL DETAILS...The highest temperatures will likely    occur on Saturday.
Jul 30 2020,...HEAT ADVISORY IN EFFECT UNTIL 9 PM MDT SUNDAY...  * WHAT...Max temperatures of 102 to 107.  * WHERE...Northern Wasatch Front  Salt Lake and Tooele Valleys     Southern Wasatch Front  Great Salt Lake Desert and Mountains     San Rafael Swell  West Central Utah and Southwest Utah.  * WHEN...Until 9 PM MDT Sunday.  * IMPACTS...Hot temperatures may cause heat illnesses to occur.  * ADDITIONAL DETAILS...Temperatures will likely peak on Saturday.
Jul 26 2020,...SIGNIFICANT WEATHER ADVISORY FOR NORTHEASTERN SALT LAKE... SOUTHEASTERN DAVIS AND SOUTHWESTERN MORGAN COUNTIES UNTIL 600 PM MDT...  At 535 PM MDT  National Weather Service Doppler radar indicated a thunderstorm over Emigration Canyon...moving southwest at 15 mph.  Wind gusts up to 50 mph will be possible.
Jun 28 2020,...A SEVERE THUNDERSTORM WARNING REMAINS IN EFFECT UNTIL 430 PM MDT FOR NORTHWESTERN SALT LAKE...SOUTHWESTERN DAVIS AND NORTHEASTERN TOOELE COUNTIES...  At 417 PM MDT  a severe thunderstorm was located 8 miles north of Grantsville  moving northeast at 60 mph.  HAZARD...60 mph wind gusts.   SOURCE...Radar indicated.   IMPACT...Expect damage to roofs  siding  and trees.   Locations impacted include... Salt Lake City  Grantsville  Great Salt Lake South of the Causeway  Skull Valley  Lake Point and Antelope Island State Park.  This includes Interstate 80 in Utah between mile markers 71 and 95  and between mile markers 100 and 101.  
Jun 7 2020,...SIGNIFICANT WEATHER ADVISORY FOR NORTHWESTERN WASATCH...EASTERN SALT LAKE...SOUTHEASTERN DAVIS...SOUTHWESTERN MORGAN...WEST CENTRAL SUMMIT AND NORTH CENTRAL UTAH COUNTIES UNTIL 100 PM MDT...  At 1210 PM MDT  National Weather Service Doppler radar indicated a strong thunderstorm over Mill Creek Canyon  or 7 miles east of Murray...moving north at 20 mph.  Half inch hail and winds in excess of 40 mph will be possible.  Locations impacted include... Salt Lake City  Sandy  Murray  West Jordan  South Jordan  Lehi  Draper  Riverton  Pleasant Grove  Cottonwood Heights  Midvale  Holladay  American Fork  South Salt Lake  Alpine  Bluffdale  Summit Park  Little Cottonwood Canyon  Millcreek and Granite.  This includes the following highways...  Interstate 15 between mile markers 280 and 301.  Interstate 80 in Utah between mile markers 124 and 145.
Jun 6 2020,...SIGNIFICANT WEATHER ADVISORY FOR WEBER...SOUTHWESTERN CACHE... SOUTHEASTERN BOX ELDER...SOUTHERN RICH...NORTHWESTERN WASATCH... NORTHEASTERN SALT LAKE...DAVIS...MORGAN...WESTERN SUMMIT...NORTHERN UTAH AND SOUTHWESTERN UINTA COUNTIES UNTIL 615 PM MDT...  At 537 PM MDT  National Weather Service Doppler radar indicated showers capable of producing gusty winds along a line extending from 8 miles northwest of Hooper to Francis...and moving northeast at 35 mph.  Wind gusts of 40 to 55 mph will be possible.  Locations impacted include... Salt Lake City  Ogden  Layton  Bountiful  Farmington  Brigham City  Park City  Morgan  Coalville  Hill Air Force Base  Heber City  Roy  Clearfield  Kaysville  Holladay  Syracuse  South Salt Lake  Clinton  North Ogden and South Ogden.  This includes the following highways...  Interstate 15 between mile markers 306 and 375.  Interstate 84 between mile markers 82 and 119.  Interstate 80 in Utah between mile markers 117 and 119  and between mile markers 124 and 185.  US Route 40 between mile markers 0 and 24.  Utah Route 35 between mile markers 0 and 8.  Mirror Lake Highway between mile markers 0 and 11  and between mile markers 38 and 48.
Jun 5 2020,...A SEVERE THUNDERSTORM WARNING REMAINS IN EFFECT UNTIL 700 PM MDT FOR SALT LAKE...SOUTHERN DAVIS AND NORTHEASTERN TOOELE COUNTIES...  At 644 PM MDT  severe thunderstorms were located along a line extending from 9 miles southeast of Clive to near Mill Creek Canyon  moving north at 45 mph.  HAZARD...60 mph wind gusts.   SOURCE...Radar indicated.   IMPACT...Expect damage to roofs  siding  and trees.   Locations impacted include... Salt Lake City  West Valley City  Sandy  Murray  Bountiful  Tooele  Grantsville  West Jordan  Taylorsville  South Jordan  Draper  Riverton  Cottonwood Heights  Midvale  Holladay  South Salt Lake  Herriman  North Salt Lake  Centerville and Woods Cross.  This includes the following highways...  Interstate 15 between mile markers 287 and 321.  Interstate 80 in Utah between mile markers 52 and 134.  PRECAUTIONARY/PREPAREDNESS ACTIONS...
May 30 2020,...A SEVERE THUNDERSTORM WARNING REMAINS IN EFFECT UNTIL 600 PM MDT FOR WESTERN SALT LAKE...SOUTHERN DAVIS AND NORTHEASTERN TOOELE COUNTIES...  At 544 PM MDT  a severe thunderstorm was located near Salt Lake City International Airport  or near West Valley City  moving northeast at 35 mph.  HAZARD...60 mph wind gusts.   SOURCE...Radar indicated.   IMPACT...Expect damage to roofs  siding  and trees.   Locations impacted include... Salt Lake City  West Valley City  Sandy  Murray  Bountiful  West Jordan  Taylorsville  South Jordan  Draper  Riverton  Midvale  South Salt Lake  Herriman  North Salt Lake  Centerville  Woods Cross  Bluffdale  West Bountiful  Kearns and Salt Lake City International Airport.  This includes the following highways...  Interstate 15 between mile markers 288 and 321.  Interstate 80 in Utah between mile markers 102 and 123.  PRECAUTIONARY/PREPAREDNESS ACTIONS...
May 18 2020,...WIND ADVISORY REMAINS IN EFFECT UNTIL 9 PM MDT THIS EVENING... ...WIND ADVISORY IN EFFECT FROM 9 AM TO 9 PM MDT TUESDAY...  * WHAT...South winds 25 to 35 mph with gusts up to 50 mph.  * WHERE...Salt Lake and Tooele Valleys  Great Salt Lake Desert    and Mountains  West Central Utah and Southwest Utah.  * WHEN...For the first Wind Advisory  until 9 PM MDT this    evening. For the second Wind Advisory  from 9 AM to 9 PM MDT    Tuesday.  * IMPACTS...Gusty winds could blow around unsecured objects. A few   power outages are possible. Strong crosswinds could affect   travel for high-profile and lightweight vehicles  especially   along I-80 and Highways 6 and 50 across western Utah.   * ADDITIONAL DETAILS...Blowing dust could restrict visibilities.
May 17 2020,...WIND ADVISORY IN EFFECT FROM NOON TO 9 PM MDT MONDAY...  * WHAT...South winds 25 to 35 mph with gusts over 45 mph    expected.  * WHERE...Salt Lake and Tooele Valleys  Great Salt Lake Desert    and Mountains  West Central Utah and Southwest Utah.  * WHEN...From noon to 9 PM MDT Monday.  * IMPACTS...Gusty winds could blow around unsecured objects. A few   power outages are possible. Strong crosswinds could affect   travel for high-profile and lightweight vehicles  especially   along I-80 and Highways 6 and 50 across western Utah. Blowing   dust could restrict visibilities.
Apr 17 2020,...HARD FREEZE WARNING WILL EXPIRE AT 9 AM MDT THIS MORNING...  Temperatures will continue to quickly rebound above freezing this morning.  $$
Apr 16 2020,...HARD FREEZE WARNING REMAINS IN EFFECT UNTIL 9 AM MDT FRIDAY...  * WHAT...Sub-freezing temperatures as low as 24 expected  with the   coldest temperatures in the outlying areas.  * WHERE...Great Salt Lake Desert and Mountains  Southern Wasatch    Front  Salt Lake and Tooele Valleys  Northern Wasatch Front    and Cache Valley/Utah Portion.  * WHEN...Until 9 AM MDT Friday.  * IMPACTS...Frost and freeze conditions will sensitive vegetation.  
Feb 6 2020,...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 4 PM MST FRIDAY...  * WHAT...Snow. Additional snow accumulations of up to 3 inches on   the valley floors and 3 to 6 inches on the benches. Winds    gusting as high as 35 mph.  * WHERE...Great Salt Lake Desert and Mountains  Southern Wasatch    Front  Salt Lake and Tooele Valleys  Northern Wasatch Front    and Cache Valley/Utah Portion.  * WHEN...Until 4 PM MST Friday.  * IMPACTS...Travel could be very difficult. Gusty winds may    cause areas of blowing snow.  * ADDITIONAL DETAILS...Snow will change to rain first in the Utah   and Salt Lake Valleys by early afternoon today. Areas farther   north or higher in elevation will take longer to change over to   rain  or could remain snow into Friday.
