EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
897566,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,04/09/2019,900,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,136962,Z,7,SLC,0,0,SNOTEL, , , , , , , , ,04/10/2019,2000, , , , ,"The Monte Cristo SNOTEL recorded 1.3 inches of liquid equivalent precipitation, or approximately 13 inches of snow. In addition, Powder Mountain received 8 inches of snow.","Another winter storm brought snow to many valleys across Utah, with significant snow accumulations and strong winds in the mountains.",196
897545,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,04/09/2019,1000,Winter Storm, , ,0,0,0,0,UT,MST-7, ,136962,Z,8,SLC,0,0,COOP Observer, , , , , , , , ,04/11/2019,700, , , , ,"Storm total snowfall included 29.4 inches at the Alta COOP station, 26 inches at Alta Ski Area, 23 inches at Snowbird, 18 inches at Brighton Resort, and 13 inches at Solitude Mountain Resort. In addition strong winds were observed, including gusts to 60 mph at Deer Valley - Mount Baldy, 69 mph at Alta - MT Baldy, and 60 mph at Brighton Great Western.","Another winter storm brought snow to many valleys across Utah, with significant snow accumulations and strong winds in the mountains.",197
897629,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,04/10/2019,1120,High Wind,53.00, ,0,0,0,0,UT,MST-7,MG,136962,Z,5,SLC,0,0,Mesonet, , , , , , , , ,04/10/2019,1550, , , , ,"Peak wind gusts included 61 mph at Promontory Point, 60 mph at SR-30 at Curlew, and 59 mph at the Wendover Port of Entry.","Another winter storm brought snow to many valleys across Utah, with significant snow accumulations and strong winds in the mountains.",198
821939,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,04/26/2019,200,High Wind,58.00, ,0,0,0,0,UT,MST-7,MG,136964,Z,7,SLC,0,0,Mesonet, , , , , , , , ,04/26/2019,2100, , , , ,"The Ogden Peak sensor recorded a peak wind gust of 67 mph.","A Spring storm brought strong winds across central and eastern Utah.",199
829195,SALT LAKE CO.,(SLC)SALT LAKE CITY,05/06/2019,1542,Thunderstorm Wind,52.00, ,0,0,0,0,UT,MST-7,EG,137976,C,35,SLC,0,0,NWS Employee, , , ,3,E,3,E,(SLC)SALT LAKE CITY,05/06/2019,1545,40.7727,-111.9185,40.7727,-111.9185,"A report of multiple power poles down with one pole snapped in half on 2200 West was received.","Showers and thunderstorms formed across Utah on May 6 with a storm producing wind damage in Salt Lake County.",200
829211,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,05/16/2019,740,High Wind,63.00, ,0,0,0,0,UT,MST-7,MG,137975,Z,5,SLC,0,0,Mesonet, , , , , , , , ,05/16/2019,1730, , , , ,"Peak wind gusts recorded included 72 mph by the Upper Cedar Mountain sensor, 60 mph by the U.S. Army Dugway Proving Ground English Village sensor, 60 mph by the White Sage sensor, 59 mph by the Salt Flats sensor, and 58 mph by the Grassy Mountain sensor.","A storm system moved through the area bringing high winds to much of northern Utah. Showers and thunderstorms in the area also brought strong winds to several locations.",201
829210,SALT LAKE AND TOOELE VALLEYS (ZONE), ,05/16/2019,1645,High Wind,53.00, ,0,0,0,0,UT,MST-7,MG,137975,Z,3,SLC,0,0,Mesonet, , , , , , , , ,05/16/2019,1645, , , , ,"The Vernon Hill sensor recorded a peak gust of 61 mph.","A storm system moved through the area bringing high winds to much of northern Utah. Showers and thunderstorms in the area also brought strong winds to several locations.",202
829213,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,05/16/2019,1700,High Wind,52.00, ,0,0,0,0,UT,MST-7,MG,137975,Z,5,SLC,0,0,Mesonet, , , , , , , , ,05/16/2019,2100, , , , ,"The Dugway English Villiage sensor recorded a peak gust of 60 mph.","A storm system moved through the area bringing high winds to much of northern Utah. Showers and thunderstorms in the area also brought strong winds to several locations.",203
829214,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,05/16/2019,1700,High Wind,50.00, ,0,0,0,0,UT,MST-7,MG,137975,Z,5,SLC,0,0,Mesonet, , , , , , , , ,05/16/2019,2100, , , , ,"The I-80 at Grassy Mountain sensor recorded a peak gust of 58 mph.","A storm system moved through the area bringing high winds to much of northern Utah. Showers and thunderstorms in the area also brought strong winds to several locations.",204
838411,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,06/07/2019,1730,High Wind,57.00, ,0,0,0,0,UT,MST-7,MG,139378,Z,5,SLC,0,0,Department of Highways, , , , , , , , ,06/07/2019,1952, , , , ,"Numerous reports of wind gusts ranging between 58 and 66 mph were received during the event. In addition two semitrailers were blown over, one on Interstate 80 near milepost 38, the other on U.S. Highway 30 between mileposts 25 and 30.","A storm system moved through the area bringing high winds to much of northern Utah.",205
838413,SALT LAKE AND TOOELE VALLEYS (ZONE), ,06/07/2019,2115,High Wind,61.00, ,0,0,0,0,UT,MST-7,MG,139378,Z,3,SLC,0,0,Mesonet, , , , , , , , ,06/07/2019,2132, , , , ,"The Flight Park South sensor recorded a peak gust of 70 mph.","A storm system moved through the area bringing high winds to much of northern Utah.",206
838425,SALT LAKE CO.,SALTAIR,06/13/2019,1828,Thunderstorm Wind,59.00, ,0,0,0,0,UT,MST-7,MG,139379,C,35,SLC,0,0,ASOS, , , ,3,E,3,E,SALTAIR,06/13/2019,1828,40.77,-112.04,40.77,-112.04,"The Salt Lake City International Airport ASOS recorded a peak gust of 68 mph.","Thunderstorms formed across Utah on June 13 producing damaging winds and hail.",207
838689,SALT LAKE CO.,(SLC)SALT LAKE CITY,06/13/2019,1845,Thunderstorm Wind,51.00, ,0,0,0,0,UT,MST-7,MG,139379,C,35,SLC,0,0,Mesonet, , , ,1,N,1,N,(SLC)SALT LAKE CITY,06/13/2019,1845,40.7904,-111.9708,40.7904,-111.9708,"The FAA center field wind sensor at Salt Lake City International Airport recorded a peak  gust of 59 mph.","Thunderstorms formed across Utah on June 13 producing damaging winds and hail.",208
838684,SALT LAKE AND TOOELE VALLEYS (ZONE), ,06/20/2019,1800,High Wind,50.00, ,0,0,0,0,UT,MST-7,MG,139430,Z,3,SLC,0,0,Mesonet, , , , , , , , ,06/20/2019,1900, , , , ,"The Flight Park South sensor recorded a peak gust of 58 mph.","Strong winds developed as a storm system moved through Utah, and were locally enhanced by convective showers.",209
846063,SALT LAKE CO., ,07/04/2019,1705,Thunderstorm Wind,52.00, ,0,0,0,0,UT,MST-7,MG,140755,C,35,SLC,0,0,Official NWS Observations, , , , , , , , ,07/04/2019,1705, , , , ,"A peak wind gust of 64 mph was recorded at National Weather Service Weather Forecast Office Salt Lake City, UT.","Strong thunderstorms developed over northeast Nevada and tracked across the Great Salt Lake Dessert before strengthening as they moved over the Great Salt Lake and the Wasatch Front. Several severe wind gusts were reported as well as downed trees and fences in Salt Lake City.",210
846056,SALT LAKE CO., ,07/04/2019,1713,Thunderstorm Wind,56.00, ,0,0,0,0,UT,MST-7,EG,140755,C,35,SLC,0,0,Broadcast Media, , , , , , , , ,07/04/2019,1713, , , , ,"Damaging thunderstorm wind gusts resulted in downed trees and fences in Salt Lake City.","Strong thunderstorms developed over northeast Nevada and tracked across the Great Salt Lake Dessert before strengthening as they moved over the Great Salt Lake and the Wasatch Front. Several severe wind gusts were reported as well as downed trees and fences in Salt Lake City.",211
852688,SALT LAKE CO., ,08/04/2019,2115,Thunderstorm Wind,56.00, ,0,0,0,0,UT,MST-7,MG,142041,C,35,SLC,0,0,Mesonet, , , , , , , , ,08/04/2019,2115, , , , ,"The Trans-Jordan Landfill sensor recorded a peak wind gust of 64 mph.","Thunderstorms brought locally heavy rainfall and flash flooding across portions of southern Utah, including Escalante and Capitol Reef National Park. Later that evening, a  thunderstorm moved into western Salt Lake County and produced severe wind gusts.",212
852692,SALT LAKE CO., ,08/04/2019,2131,Thunderstorm Wind,53.00, ,0,0,0,0,UT,MST-7,MG,142041,C,35,SLC,0,0,Department of Highways, , , , , , , , ,08/04/2019,2131, , , , ,"A UDOT sensor recorded a peak wind gust of 61 mph.","Thunderstorms brought locally heavy rainfall and flash flooding across portions of southern Utah, including Escalante and Capitol Reef National Park. Later that evening, a  thunderstorm moved into western Salt Lake County and produced severe wind gusts.",213
852697,SALT LAKE CO., ,08/04/2019,2135,Thunderstorm Wind,56.00, ,0,0,0,0,UT,MST-7,MG,142041,C,35,SLC,0,0,Department of Highways, , , , , , , , ,08/04/2019,2135, , , , ,"The BACCUS/SR111 sensor recorded a peak wind gust of 64 mph.","Thunderstorms brought locally heavy rainfall and flash flooding across portions of southern Utah, including Escalante and Capitol Reef National Park. Later that evening, a  thunderstorm moved into western Salt Lake County and produced severe wind gusts.",214
852763,SALT LAKE CO., ,08/08/2019,1919,Debris Flow, , ,0,0,0,0,UT,MST-7, ,142049,C,35,SLC,0,0,Department of Highways,Heavy Rain, , , , , , , ,08/08/2019,2019, , , , ,"Heavy rain over Little Cottonwood Canyon produced a series of debris flows that closed state Route 210 in the Canyon.","Several rounds of thunderstorms between August 8 and August 10 resulted in numerous reports of flash flooding, debris flows from burn scars, and severe winds. Heavy rain over Little Cottonwood Canyon resulted in a debris flow that resulted in damage to state Route 210.",215
858824,SALT LAKE AND TOOELE VALLEYS (ZONE), ,09/08/2019,450,High Wind,55.00, ,0,0,0,0,UT,MST-7,MG,143164,Z,3,SLC,0,0,Mesonet, , , , , , , , ,09/08/2019,720, , , , ,"The SR-201 at I-80 sensor recorded wind gusts of 58 mph, 61 mph, and 63 mph during the morning.","A storm system moving through northern Utah produced a few high wind gusts from downslope flow over terrain during the morning of September 8. By the afternoon, scattered thunderstorms developed, most of which remained below severe levels. However, one storm produced a microburst in Big Cottonwood Canyon that was sensed by 3 weather stations.",216
858826,SALT LAKE AND TOOELE VALLEYS (ZONE), ,09/08/2019,615,High Wind,57.00, ,0,0,0,0,UT,MST-7,MG,143164,Z,3,SLC,0,0,Mesonet, , , , , , , , ,09/08/2019,645, , , , ,"The Vernon Hill sensor measured winds gusts of 63 mph and 66 mph during the morning.","A storm system moving through northern Utah produced a few high wind gusts from downslope flow over terrain during the morning of September 8. By the afternoon, scattered thunderstorms developed, most of which remained below severe levels. However, one storm produced a microburst in Big Cottonwood Canyon that was sensed by 3 weather stations.",217
858821,SALT LAKE CO.,COTTONWOOD HGTS,09/08/2019,1300,Thunderstorm Wind,69.00, ,0,0,0,0,UT,MST-7,MG,143164,C,35,SLC,0,0,Mesonet, , , ,3,E,3,E,COTTONWOOD HGTS,09/08/2019,1300,40.62,-111.75,40.62,-111.75,"The Torpedo Hill - Big Cottonwood Canyon sensor recorded a peak wind gust of 79 mph.","A storm system moving through northern Utah produced a few high wind gusts from downslope flow over terrain during the morning of September 8. By the afternoon, scattered thunderstorms developed, most of which remained below severe levels. However, one storm produced a microburst in Big Cottonwood Canyon that was sensed by 3 weather stations.",218
858823,SALT LAKE CO.,COTTONWOOD HGTS,09/08/2019,1310,Thunderstorm Wind,57.00, ,0,0,0,0,UT,MST-7,MG,143164,C,35,SLC,0,0,Mesonet, , , ,4,E,4,E,COTTONWOOD HGTS,09/08/2019,1310,40.63,-111.72,40.63,-111.72,"The S-Turns-Big Cottonwood Canyon sensor recorded a peak wind gust of 66 mph.","A storm system moving through northern Utah produced a few high wind gusts from downslope flow over terrain during the morning of September 8. By the afternoon, scattered thunderstorms developed, most of which remained below severe levels. However, one storm produced a microburst in Big Cottonwood Canyon that was sensed by 3 weather stations.",219
858822,SALT LAKE CO.,MT OLYMPUS,09/08/2019,1310,Thunderstorm Wind,55.00, ,0,0,0,0,UT,MST-7,MG,143164,C,35,SLC,0,0,Mesonet, , , ,5,SE,5,SE,MT OLYMPUS,09/08/2019,1310,40.63,-111.7,40.63,-111.7,"The PC025-Big Cottonwood sensor recorded a peak wind gust of 63 mph.","A storm system moving through northern Utah produced a few high wind gusts from downslope flow over terrain during the morning of September 8. By the afternoon, scattered thunderstorms developed, most of which remained below severe levels. However, one storm produced a microburst in Big Cottonwood Canyon that was sensed by 3 weather stations.",220
866116,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,11/27/2019,800,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,144273,Z,7,SLC,0,0,Trained Spotter, , , , , , , , ,11/30/2019,600, , , , ,"Snowbasin Resort and Powder Mountain reported snowfall totals of 56 and 53 inches, respectively. Other notable snowfall totals include 36 inches at Mantua, and 24 inches at Summit Park.","A long duration winter storm system brought impressive snowfall totals over a period of several days across much of the state of Utah.",221
866113,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,11/27/2019,800,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,144273,Z,5,SLC,0,0,SNOTEL, , , , , , , , ,11/29/2019,1200, , , , ,"The Mining Fork and George Creek SNOTEL sites received 3.2 and 2.6 inches of liquid equivalent precipitation, or approximately 45 and 36 inches of snow, respectively. In addition, 16 inches of snow was reported at Rosette, while 10 inches was reported at the Hill Air Force Base Utah Test and Training Range.","A long duration winter storm system brought impressive snowfall totals over a period of several days across much of the state of Utah.",222
866118,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,11/27/2019,800,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,144273,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,11/30/2019,600, , , , ,"Snowfall totals in Little Cottonwood Canyon included 59 inches at Alta Ski Area and 48 inches at Solitude Mountain Resort. Other notable snowfall totals included 39 inches at Canyons Village and 26.5 inches in Provo Canyon.","A long duration winter storm system brought impressive snowfall totals over a period of several days across much of the state of Utah.",223
865942,SALT LAKE AND TOOELE VALLEYS (ZONE), ,11/27/2019,1200,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,144273,Z,3,SLC,0,0,Trained Spotter, , , , , , , , ,11/30/2019,0, , , , ,"Snowfall totals across the Salt Lake and Tooele Valleys included 24 inches in Magna, 21 inches in Grantsville, 19 inches in both Herriman and Tooele, 17 inches on the West Jordan Bench, 15 inches in Upper Millcreek, and 13 inches in both Stansbury Park and Taylorsville.","A long duration winter storm system brought impressive snowfall totals over a period of several days across much of the state of Utah.",224
869193,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,12/12/2019,500,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,144737,Z,7,SLC,0,0,Trained Spotter, , , , , , , , ,12/14/2019,1700, , , , ,"Snowfall totals included 28 inches at Snowbasin Resort and 19 inches at Powder Mountain. In addition, the Tony Grove SNOTEL received 4 inches of liquid equivalent precipitation, or approximately 28 inches of snow, and the Ben Lomond Peak SNOTEL received 5 inches of liquid equivalent precipitation, or approximately 35 inches of snow.","A storm brought heavy snow to the northern Utah mountains.",225
869194,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,12/12/2019,600,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,144737,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,12/14/2019,1700, , , , ,"Snowfall totals included 30 inches at Alta Ski Area, 19 inches at Solitude Mountain Resort, 18 inches in Provo Canyon, and 18 inches at Canyons Village.","A storm brought heavy snow to the northern Utah mountains.",226
869336,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,12/15/2019,1200,Avalanche, , ,1,0,0,0,UT,MST-7, ,144765,Z,8,SLC,0,0,Park/Forest Service, , , , , , , , ,12/15/2019,1200, , , , ,"A 45-year-old male snowboarder was caught, carried, and killed in an avalanche in Dutch Draw along the Park City Ridgeline. The avalanche ran about 460 vertical feet over a distance of 700 feet, and the snowboarder was carried about 400 vertical feet over a distance of 600 feet at speeds up to 45 mph. The snowboarder was buried up to 3 feet deep for an estimated 35 minutes.","A snowboarder was caught, carried, and killed by an avalanche in Dutch Draw on the Park City Ridgeline.",227
869262,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,01/01/2020,500,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,144751,Z,7,SLC,0,0,SNOTEL, , , , , , , , ,01/02/2020,0, , , , ,"The Ben Lomond Peak SNOTEL received 2.2 inches of liquid equivalent precipitation, or approximately 22 inches of snow, and the Tony Grove Lake SNOTEL received 1.9 inches of liquid equivalent precipitation, or approximately 19 inches of snow.","A winter storm system brought heavy snow to the northern Utah mountains.",228
869266,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,01/01/2020,500,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,144751,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,01/02/2020,1011, , , , ,"Snowfall totals included 20 inches at Alta Guard, 19 inches at Alta Ski Area, and 18 inches at Brighton Resort.","A winter storm system brought heavy snow to the northern Utah mountains.",229
869314,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,01/11/2020,1100,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,144752,Z,7,SLC,0,0,SNOTEL, , , , , , , , ,01/12/2020,1700, , , , ,"The Ben Lomond SNOTEL received 1.5 inches of liquid equivalent precipitation, or approximately 25 inches of snow, and the Farmington Peak SNOTEL received 1.4 inches of liquid equivalent precipitation, or approximately 24 inches of snow.","A quick hitting storm system dropped heavy snow on the northern Utah mountains.",230
869315,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,01/11/2020,1100,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,144752,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,01/13/2020,0, , , , ,"Snowfall totals included 35 inches at Alta Ski Area, 34 inches at Brighton Resort, 24 inches at Canyons Village, and 22 inches at Snowbird and Big Cottonwood Spruces.","A quick hitting storm system dropped heavy snow on the northern Utah mountains.",231
869337,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,01/18/2020,1300,Avalanche, , ,1,0,0,0,UT,MST-7, ,144768,Z,7,SLC,0,0,Park/Forest Service, , , , , , , , ,01/18/2020,1300, , , , ,"An 18-year-old male was snowmobiling when he was caught, carried, and killed in an avalanche in Farmington Canyon. He was buried at a depth of 11 feet, which made rescue efforts difficult, and it took rescuers 50 minutes to reach his airway, and another 20 minutes to fully extricate him from the snow.","An 18-year-old male was caught, carried, and killed in an avalanche in Farmington Canyon.",232
878546,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,02/02/2020,2050,High Wind,57.00, ,0,0,0,0,UT,MST-7,MG,146219,Z,5,SLC,0,0,Department of Highways, , , , , , , , ,02/02/2020,2130, , , , ,"A peak wind gust of 66 mph was measured at the I-80 at MP 2 Tripod|sensor, with other measured gusts including 59 mph at the I-80 @ mp 29|sensor, and 61 mph at the Wendover Port of Entry sensor.","High winds developed briefly behind a cold front passage, mainly impacting the Interstate 80 corridor through the West Desert to Wendover, UT.",233
878600,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,02/03/2020,0,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,146221,Z,5,SLC,0,0,SNOTEL, , , , , , , , ,02/04/2020,1600, , , , ,"Several SNOTEL stations received significant precipitation. The Bevans Cabin and Dry Fork SNOTEL stations received 1.7 inches of liquid equivalent precipitation, or approximately 25 inches of snow, while the Rocky Basin SNOTEL received 1.4 inches of liquid equivalent precipitation, or approximately 21 inches of snow.  The George Creek SNOTEL received 1 inch of liquid equivalent precipitation, or approximately 15 inches of snow.","A winter storm brought significant snow accumulations to Utah's valleys, with many valley locations reporting more snowfall than the surrounding mountains.",234
878590,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,02/03/2020,0,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,146221,Z,7,SLC,0,0,Trained Spotter, , , , , , , , ,02/03/2020,1400, , , , ,"Heavy snow was reported, including 15 inches near Emigration Canyon and 14 inches at Powder Mountain. The Parish Creek SNOTEL received 0.9 inches of liquid equivalent precipitation, or approximately 13.5 inches of snow.","A winter storm brought significant snow accumulations to Utah's valleys, with many valley locations reporting more snowfall than the surrounding mountains.",235
878591,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,02/03/2020,0,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,146221,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,02/03/2020,1600, , , , ,"Heavy snow was reported, including 15.5 inches at mid-canyon in Little Cottonwood Canyon. Also the Santaquin Meadows and Payson RS SNOTEL stations received 1 inch of liquid equivalent precipitation, or approximately 15 inches of snow.","A winter storm brought significant snow accumulations to Utah's valleys, with many valley locations reporting more snowfall than the surrounding mountains.",236
878587,SALT LAKE AND TOOELE VALLEYS (ZONE), ,02/03/2020,0,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,146221,Z,3,SLC,0,0,Trained Spotter, , , , , , , , ,02/03/2020,2000, , , , ,"Heavy snow was reported in the Salt Lake and Tooele Valleys, including 20.3 inches in Cottonwood Heights, 19.7 inches in Sandy, 19 inches in Salt Lake City, 16 inches in Holiday, 14 inches in Sugar House, 9 inches at Salt Lake City International Airport, and 7.6 inches in Tooele.","A winter storm brought significant snow accumulations to Utah's valleys, with many valley locations reporting more snowfall than the surrounding mountains.",237
878622,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,02/06/2020,0,Winter Storm, , ,0,0,0,0,UT,MST-7, ,146231,Z,7,SLC,0,0,SNOTEL, , , , , , , , ,02/07/2020,1500, , , , ,"Several SNOTEL sites received significant precipitation.  The Tony Grove Lake SNOTEL received 4.8 inches of liquid equivalent precipitation, or approximately 30 inches of snow, while the Lookout Peak SNOTEL received 4.4 inches of liquid equivalent precipitation, or approximately 28 inches of snow.  The Farmington Peak SNOTEL received 3.8 inches of liquid equivalent precipitation, or approximately 18 inches of snow. In addition, Snowbasin Resort reported 16 inches of snow. The Peter Sinks Rim weather station recorded a peak wind gust of 73 mph, while the Ogden Peak sensor recorded a peak wind gust of 65 mph.","A major winter storm system brought heavy wet snow and very strong winds to the Northern Utah Mountains. Little Cottonwood Canyon was particularly hard hit, with the heavy snow and wind combination resulting in a major avalanche event that closed area ski resorts for two consecutive days.",238
878621,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,02/06/2020,0,Winter Storm, , ,0,0,0,0,UT,MST-7, ,146231,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,02/07/2020,1500, , , , ,"Storm total snow accumulations include 41 inches (6.79 inches of snow water equivalent) at Alta UDOT, 33 inches (5.52 inches of snow water equivalent) at Alta Collins, 29 inches (3.92 inches of snow water equivalent) at Snowbird, 18 inches (3.45 inches of snow water equivalent) at Big Cottonwood Spruces and 18 inches (2.68 inches of snow water equivalent) at Brighton Crest. In addition, the Hidden Peak station at Snowbird reported a peak wind gust of 100 mph, the Mount Baldy Avalanche Station reported a peak wind gust of 81 mph. The combination of heavy wet snow and persistent strong winds resulted in numerous avalanches across state Route 210 (Little Cottonwood Canyon Road). The Town of Alta remained under interlodge for 52 consecutive hours (the all-time consecutive hour record for the town), and Alta Ski Area and Snowbird remained closed for two consecutive days.","A major winter storm system brought heavy wet snow and very strong winds to the Northern Utah Mountains. Little Cottonwood Canyon was particularly hard hit, with the heavy snow and wind combination resulting in a major avalanche event that closed area ski resorts for two consecutive days.",239
878869,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,02/06/2020,1542,High Wind,57.00, ,0,0,0,0,UT,MST-7,MG,146231,Z,5,SLC,0,0,Mesonet, , , , , , , , ,02/08/2020,1620, , , , ,"A peak wind gust of 66 mph was recorded by the Rosebud sensor.","A major winter storm system brought heavy wet snow and very strong winds to the Northern Utah Mountains. Little Cottonwood Canyon was particularly hard hit, with the heavy snow and wind combination resulting in a major avalanche event that closed area ski resorts for two consecutive days.",240
878863,SALT LAKE AND TOOELE VALLEYS (ZONE), ,02/24/2020,120,High Wind,51.00, ,0,0,0,0,UT,MST-7,MG,146280,Z,3,SLC,0,0,Mesonet, , , , , , , , ,02/24/2020,120, , , , ,"A peak wind gust of 59 mph was measured by the BACCUS/SR111 sensor.","A strong cold front passage brought high winds across much of Utah.",241
883125,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,03/24/2020,1400,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,146925,Z,7,SLC,0,0,Trained Spotter, , , , , , , , ,03/26/2020,1300, , , , ,"Snowbasin Resort received 35 inches of snow and Powder Mountain received 28 inches of snow. In addition, the Monte Cristo and Farmington SNOTEL stations both recorded 2.5 inches of liquid equivalent precipitation, or approximately 35 inches of snow.","A spring storm system brought heavy accumulating snow to the mountains of northern Utah.",242
883128,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,03/24/2020,1700,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,146925,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,03/26/2020,1300, , , , ,"Alta Ski Area received 21 inches of snow and Snowbird received 18 inches of snow. In addition, several SNOTEL stations recorded significant precipitation including Mill D North with 1.9 inches of liquid equivalent precipitation, or approximately 21 inches of snow, and Parleys Upper with 1.6 inches of liquid equivalent precipitation, or approximately 18 inches of snow.","A spring storm system brought heavy accumulating snow to the mountains of northern Utah.",243
892503,SALT LAKE CO.,FT DOUGLAS,05/11/2020,1615,Thunderstorm Wind,50.00, ,0,0,0,0,UT,MST-7,EG,148239,C,35,SLC,0,0,NWS Employee, , , ,2,W,2,W,FT DOUGLAS,05/11/2020,1615,40.78,-111.87,40.78,-111.87,"Damaging thunderstorm wind gusts downed large tree branches in the Salt Lake Valley.","Isolated convection developed during the afternoon hours, with a lone supercell thunderstorm producing flash flooding in slot canyons across Goblin Valley, while other thunderstorms produced wind damage over northern Utah.",244
892629,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,05/22/2020,1540,High Wind,57.00, ,0,0,0,0,UT,MST-7,MG,148254,Z,5,SLC,0,0,Mesonet, , , , , , , , ,05/22/2020,1700, , , , ,"A peak wind gust of 66 mph was recorded by the English Village sensor, with other sensor  peak wind gusts of 65 mph at Causeway, 62 mph at Calleo Gate, 60 mph at both Target Road and Juliet Road, 59 mph at Playa Station, and 58 mph at Target S.","A strong late spring cold front pushed through Utah, bringing gusty winds and isolated convection.",245
892940,SALT LAKE AND TOOELE VALLEYS (ZONE), ,05/22/2020,1720,High Wind,51.00, ,0,0,0,0,UT,MST-7,MG,148254,Z,3,SLC,0,0,Mesonet, , , , , , , , ,05/22/2020,1800, , , , ,"A peak wind gust of 59 mph was measured at the Point of the Mountain station, with other measured peak wind gusts including 58 mph at the Vernon and Flight Park South sensors. Large trees were blown down in West Valley City and in the Salt Lake City Cemetery.","A strong late spring cold front pushed through Utah, bringing gusty winds and isolated convection.",246
894929,SALT LAKE CO.,GARFIELD,05/30/2020,1330,Thunderstorm Wind,50.00, ,0,0,0,0,UT,MST-7,MG,148312,C,35,SLC,0,0,Mesonet, , , ,2,W,2,W,GARFIELD,05/30/2020,1330,40.73,-112.2,40.73,-112.2,"The Kennecott Beach sensor recorded a peak wind gust of 58 mph.","Afternoon thunderstorms developed across northern Utah and produced strong downburst winds.",247
